ID,startval,alpha,N,Delta,time
19252,3,1.00E-07,1024,4,0.234534502029419
19253,3,1.00E-07,1024,128,0.077866077423096
19254,3,1.00E-07,1024,64,0.240033626556396
19255,3,1.00E-07,1024,32,0.374363899230957
19256,3,1.00E-07,1024,16,1.10822057723999
19257,3,1.00E-07,1024,8,0.456653833389282
19258,3,1.00E-07,1024,4,0.416549205780029
19259,3,1.00E-07,1024,2,0.049246788024902
19260,3,1.00E-07,1024,1,1.74358367919922
19261,3,1.00E-07,1024,128,0.04979944229126
19262,3,1.00E-07,1024,64,0.190522432327271
19263,3,1.00E-07,1024,32,0.206508636474609
19264,3,1.00E-07,1024,128,0.114580631256104
19265,3,1.00E-07,1024,64,0.242240190505981
19266,3,1.00E-07,1024,32,0.262953996658325
19267,3,1.00E-07,1024,128,0.065967798233032
19268,3,1.00E-07,1024,64,0.190958738327026
19269,3,1.00E-07,1024,32,0.245465755462646
19270,3,1.00E-07,1024,16,0.5238037109375
19271,3,1.00E-07,1024,128,0.068576335906982
19272,3,1.00E-07,1024,64,0.204606056213379
19273,3,1.00E-07,1024,32,0.396486520767212
19274,3,1.00E-07,1024,128,0.080741167068481
19275,3,1.00E-07,1024,64,0.20177698135376
19276,3,1.00E-07,1024,32,0.246759414672851
19277,3,1.00E-07,1024,16,0.619425773620606
19278,3,1.00E-07,1024,8,2.28243684768677
19279,3,1.00E-07,1024,128,0.089082479476929
19280,3,1.00E-07,1024,64,0.1947181224823
19281,3,1.00E-07,1024,32,0.290764093399048
19282,3,1.00E-07,1024,16,0.638165712356567
19283,3,1.00E-07,1024,128,0.070097208023071
19284,3,1.00E-07,1024,64,0.197042465209961
19285,3,1.00E-07,1024,32,0.412689447402954
19286,3,1.00E-07,1024,16,0.56392765045166
19287,3,1.00E-07,1024,8,0.659350872039795
19288,3,1.00E-07,1024,4,0.804492235183716
19289,3,1.00E-07,1024,2,2.79651570320129
19290,3,1.00E-07,1024,128,0.081607818603516
19291,3,1.00E-07,1024,64,0.185519933700561
19292,3,1.00E-07,1024,32,0.262231826782226
19293,3,1.00E-07,1024,16,0.562653064727783
19294,3,1.00E-07,1024,8,0.047274827957153
19295,3,1.00E-07,1024,4,0.336087942123413
19296,3,1.00E-07,1024,128,0.243013620376587
19297,3,1.00E-07,1024,64,0.291732788085937
19298,3,1.00E-07,1024,32,0.327049493789673
19299,3,1.00E-07,1024,16,0.444462537765503
19300,3,1.00E-07,1024,8,0.201269865036011
19301,3,1.00E-07,1024,4,0.146475791931152
19302,3,1.00E-07,1024,2,0.154319047927856
19303,3,1.00E-07,1024,128,0.098515748977661
19304,3,1.00E-07,1024,64,0.257951736450195
19305,3,1.00E-07,1024,32,0.450395107269287
19306,3,1.00E-07,1024,128,0.068598508834839
19307,3,1.00E-07,1024,64,0.243596315383911
19308,3,1.00E-07,1024,32,0.375611782073975
19309,3,1.00E-07,1024,16,0.576539754867554
19310,3,1.00E-07,1024,8,0.050805807113647
19311,3,1.00E-07,1024,4,1.15997934341431
19312,3,1.00E-07,1024,128,0.073914289474487
19313,3,1.00E-07,1024,64,0.208904504776001
19314,3,1.00E-07,1024,32,0.367461204528809
19315,3,1.00E-07,1024,16,0.431592464447022
19316,3,1.00E-07,1024,8,0.048236608505249
19317,3,1.00E-07,1024,128,0.10419750213623
19318,3,1.00E-07,1024,64,0.26938796043396
19319,3,1.00E-07,1024,32,0.7463059425354
19320,3,1.00E-07,1024,16,0.345016479492187
19321,3,1.00E-07,1024,8,0.332359552383423
19322,3,1.00E-07,1024,4,0.168030977249146
19323,3,1.00E-07,1024,128,0.078524112701416
19324,3,1.00E-07,1024,64,0.210769891738892
19325,3,1.00E-07,1024,32,0.271096467971802
19326,3,1.00E-07,1024,16,0.819903612136841
19327,3,1.00E-07,1024,8,0.671860456466675
19328,3,1.00E-07,256,32,0.018251419067383
19329,3,1.00E-07,1024,128,0.074670314788818
19330,3,1.00E-07,1024,64,0.179802417755127
19331,3,1.00E-07,1024,32,0.260803699493408
19332,3,1.00E-07,1024,128,0.073057889938354
19333,3,1.00E-07,1024,64,0.217860460281372
19334,3,1.00E-07,1024,32,0.34683895111084
19335,3,1.00E-07,1024,16,0.621449947357178
19336,3,1.00E-07,1024,8,1.50748419761658
19337,3,1.00E-07,1024,128,0.091575622558594
19338,3,1.00E-07,1024,64,0.189064264297485
19339,3,1.00E-07,1024,32,0.196044683456421
19340,3,1.00E-07,1024,16,0.741365432739258
19341,3,1.00E-07,1024,8,0.343511581420898
19342,3,1.00E-07,1024,128,0.219894647598267
19343,3,1.00E-07,1024,64,0.935154914855957
19344,3,1.00E-07,1024,32,0.374375343322754
19345,3,1.00E-07,1024,16,0.362394094467163
19346,3,1.00E-07,1024,8,0.182111263275146
19347,3,1.00E-07,1024,4,0.053844213485718
19348,3,1.00E-07,1024,128,0.079265117645264
19349,3,1.00E-07,1024,64,0.214931726455688
19350,3,1.00E-07,1024,32,0.300296545028686
19351,3,1.00E-07,1024,16,0.642062187194824
19352,3,1.00E-07,1024,8,0.541303634643555
19353,3,1.00E-07,1024,4,0.4751136302948
19354,3,1.00E-07,1024,128,0.228252410888672
19355,3,1.00E-07,1024,64,0.450622081756592
19356,3,1.00E-07,1024,32,0.449741840362549
19357,3,1.00E-07,1024,16,0.227668762207031
19358,3,1.00E-07,1024,8,0.148241281509399
19359,3,1.00E-07,1024,128,0.08397102355957
19360,3,1.00E-07,1024,64,0.237468719482422
19361,3,1.00E-07,1024,32,0.440584897994995
19362,3,1.00E-07,1024,16,0.967316150665283
19363,3,1.00E-07,1024,8,0.538809299468994
19364,3,1.00E-07,1024,128,0.356013536453247
19365,3,1.00E-07,1024,64,0.291033029556274
19366,3,1.00E-07,1024,32,0.92763352394104
19367,3,1.00E-07,1024,16,0.529378652572632
19368,3,1.00E-07,1024,8,0.359070301055908
19369,3,1.00E-07,1024,4,0.372405529022217
19370,3,1.00E-07,1024,2,0.227250576019287
19371,3,1.00E-07,1024,128,0.120588541030884
19372,3,1.00E-07,1024,64,0.113138437271118
19373,3,1.00E-07,1024,32,0.128451585769653
19374,3,1.00E-07,1024,16,0.053580284118652
19375,3,1.00E-07,1024,8,0.057614803314209
19376,3,1.00E-07,1024,128,0.214982271194458
19377,3,1.00E-07,1024,64,0.237667322158813
19378,3,1.00E-07,1024,32,0.388708591461182
19379,3,1.00E-07,1024,16,1.0895094871521
19380,3,1.00E-07,1024,8,1.05865383148193
19381,3,1.00E-07,1024,4,0.7955322265625
19382,3,1.00E-07,1024,128,0.11134934425354
19383,3,1.00E-07,1024,64,0.347122192382812
19384,3,1.00E-07,1024,32,0.265068769454956
19385,3,1.00E-07,1024,16,0.281193733215332
19386,3,1.00E-07,1024,8,0.204386472702026
19387,3,1.00E-07,1024,4,0.163997888565063
19388,3,1.00E-07,1024,2,0.146594285964966
19389,3,1.00E-07,1024,128,0.077850103378296
19390,3,1.00E-07,1024,64,0.222454786300659
19391,3,1.00E-07,1024,32,0.450686931610107
19392,3,1.00E-07,1024,16,0.626945495605469
19393,3,1.00E-07,1024,8,0.636324644088745
19394,3,1.00E-07,1024,4,0.422431945800781
19395,3,1.00E-07,1024,128,0.244768381118774
19396,3,1.00E-07,1024,64,0.368833780288696
19397,3,1.00E-07,1024,32,0.321622848510742
19398,3,1.00E-07,1024,16,0.360755205154419
19399,3,1.00E-07,1024,8,0.364134311676025
19400,3,1.00E-07,1024,4,0.211591720581055
19401,3,1.00E-07,1024,128,0.090579748153687
19402,3,1.00E-07,1024,64,0.269781589508057
19403,3,1.00E-07,1024,32,0.315488338470459
19404,3,1.00E-07,1024,16,0.323875427246094
19405,3,1.00E-07,1024,8,0.062240123748779
19406,3,1.00E-07,1024,128,0.257538795471191
19407,3,1.00E-07,1024,64,0.314016819000244
19408,3,1.00E-07,1024,32,0.365161657333374
19409,3,1.00E-07,1024,16,0.399633169174194
19410,3,1.00E-07,1024,8,0.257379055023193
19411,3,1.00E-07,1024,4,0.217400312423706
19412,3,1.00E-07,1024,128,0.299488067626953
19413,3,1.00E-07,1024,64,0.299745082855225
19414,3,1.00E-07,1024,32,0.874335765838623
19415,3,1.00E-07,1024,16,1.9621741771698
19416,3,1.00E-07,1024,8,0.563409328460693
19417,3,1.00E-07,1024,4,0.574352741241455
19418,3,1.00E-07,1024,2,0.49804949760437
19419,3,1.00E-07,1024,128,0.050405979156494
19420,3,1.00E-07,1024,64,0.235883235931396
19421,3,1.00E-07,1024,32,0.329284906387329
19422,3,1.00E-07,1024,128,0.074974298477173
19423,3,1.00E-07,1024,64,0.242102861404419
19424,3,1.00E-07,1024,32,0.329231262207031
19425,3,1.00E-07,1024,16,0.805086374282837
19426,3,1.00E-07,1024,8,1.44126677513123
19427,3,1.00E-07,1024,4,1.40200996398926
19428,3,1.00E-07,1024,128,0.045990705490112
19429,3,1.00E-07,256,16,0.02547025680542
19430,3,1.00E-07,1024,64,0.211400032043457
19431,3,1.00E-07,1024,32,0.247418165206909
19432,3,1.00E-07,1024,16,0.63716459274292
19433,3,1.00E-07,1024,8,0.326027154922485
19434,3,1.00E-07,1024,128,0.222676753997803
19435,3,1.00E-07,1024,64,0.498175144195557
19436,3,1.00E-07,1024,32,0.929391622543335
19437,3,1.00E-07,1024,16,0.460216999053955
19438,3,1.00E-07,1024,8,0.306776762008667
19439,3,1.00E-07,1024,4,0.231011629104614
19440,3,1.00E-07,1024,128,0.078490257263184
19441,3,1.00E-07,1024,64,0.247801780700684
19442,3,1.00E-07,1024,32,0.33029317855835
19443,3,1.00E-07,1024,16,0.933419466018677
19444,3,1.00E-07,1024,8,0.606786012649536
19445,3,1.00E-07,1024,128,0.265023231506348
19446,3,1.00E-07,1024,64,0.390181541442871
19447,3,1.00E-07,1024,32,0.350200891494751
19448,3,1.00E-07,1024,16,0.22631025314331
19449,3,1.00E-07,1024,8,0.081164598464966
19450,3,1.00E-07,1024,128,0.076810121536255
19451,3,1.00E-07,1024,64,0.191132783889771
19452,3,1.00E-07,1024,32,0.333345651626587
19453,3,1.00E-07,1024,16,0.991478204727173
19454,3,1.00E-07,1024,8,0.599195241928101
19455,3,1.00E-07,1024,4,0.715835571289063
19456,3,1.00E-07,1024,2,0.550847768783569
19457,3,1.00E-07,1024,128,0.084564924240112
19458,3,1.00E-07,1024,64,0.204766750335693
19459,3,1.00E-07,1024,32,0.266826152801514
19460,3,1.00E-07,1024,16,0.411355018615723
19461,3,1.00E-07,1024,8,0.050627470016479
19462,3,1.00E-07,1024,4,0.298668622970581
19463,3,1.00E-07,1024,128,0.284796237945557
19464,3,1.00E-07,1024,64,0.560998439788818
19465,3,1.00E-07,1024,32,0.380813598632812
19466,3,1.00E-07,1024,16,0.355751991271973
19467,3,1.00E-07,1024,8,0.202606201171875
19468,3,1.00E-07,1024,4,0.176714420318603
19469,3,1.00E-07,1024,2,0.168957710266113
19470,3,1.00E-07,1024,128,0.112378120422363
19471,3,1.00E-07,1024,64,0.272707462310791
19472,3,1.00E-07,1024,32,0.563766002655029
19473,3,1.00E-07,1024,128,0.075594663619995
19474,3,1.00E-07,1024,64,0.215981245040893
19475,3,1.00E-07,1024,32,0.297083616256714
19476,3,1.00E-07,1024,16,0.519854307174683
19477,3,1.00E-07,1024,8,5.88041877746582
19478,3,1.00E-07,1024,4,0.991745948791504
19479,3,1.00E-07,1024,128,0.076555013656616
19480,3,1.00E-07,1024,64,0.19242787361145
19481,3,1.00E-07,1024,32,0.339730501174927
19482,3,1.00E-07,1024,16,0.503991365432739
19483,3,1.00E-07,1024,8,0.412028074264526
19484,3,1.00E-07,1024,128,0.102749109268188
19485,3,1.00E-07,1024,64,0.281250953674316
19486,3,1.00E-07,1024,32,0.497727632522583
19487,3,1.00E-07,1024,16,0.439175605773926
19488,3,1.00E-07,1024,8,0.264999151229858
19489,3,1.00E-07,1024,4,0.216965913772583
19490,3,1.00E-07,1024,128,0.093063354492188
19491,3,1.00E-07,1024,64,0.199414253234863
19492,3,1.00E-07,1024,32,0.495781660079956
19493,3,1.00E-07,1024,16,0.876155376434326
19494,3,1.00E-07,1024,8,0.581722736358643
19495,3,1.00E-07,1024,4,0.606602191925049
19496,3,1.00E-07,1024,128,0.433454036712647
19497,3,1.00E-07,1024,64,0.48708176612854
19498,3,1.00E-07,1024,32,0.365076780319214
19499,3,1.00E-07,1024,16,0.219592809677124
19500,3,1.00E-07,1024,8,0.092941284179688
19501,3,1.00E-07,1024,128,0.071332931518555
19502,3,1.00E-07,1024,64,0.22368311882019
19503,3,1.00E-07,1024,32,0.276442050933838
19504,3,1.00E-07,1024,16,0.890823841094971
19505,3,1.00E-07,1024,8,0.488946914672852
19506,3,1.00E-07,1024,128,0.297968864440918
19507,3,1.00E-07,1024,64,0.359540224075317
19508,3,1.00E-07,1024,32,0.533213376998901
19509,3,1.00E-07,1024,16,0.458766460418701
19510,3,1.00E-07,1024,8,0.297339200973511
19511,3,1.00E-07,1024,4,0.315881967544556
19512,3,1.00E-07,1024,2,0.043275594711304
19513,3,1.00E-07,1024,128,0.253533124923706
19514,3,1.00E-07,1024,64,0.238772392272949
19515,3,1.00E-07,1024,32,0.251973390579224
19516,3,1.00E-07,1024,16,0.242079019546509
19517,3,1.00E-07,1024,8,0.051869869232178
19518,3,1.00E-07,1024,4,0.070466041564941
19519,3,1.00E-07,1024,128,0.240092515945434
19520,3,1.00E-07,1024,64,0.28706169128418
19521,3,1.00E-07,1024,32,0.559509038925171
19522,3,1.00E-07,1024,16,1.46636986732483
19523,3,1.00E-07,1024,8,0.468158721923828
19524,3,1.00E-07,1024,4,0.54424786567688
19525,3,1.00E-07,1024,2,0.462197065353393
19526,3,1.00E-07,1024,128,0.089677095413208
19527,3,1.00E-07,1024,64,0.041977882385254
19528,3,1.00E-07,1024,32,0.414178133010864
19529,3,1.00E-07,1024,16,0.471160173416138
19530,3,1.00E-07,256,8,0.015170335769653
19531,3,1.00E-07,1024,128,0.084837436676025
19532,3,1.00E-07,1024,64,0.256388425827026
19533,3,1.00E-07,1024,32,0.738723993301392
19534,3,1.00E-07,1024,16,0.75533652305603
19535,3,1.00E-07,1024,8,0.501146793365479
19536,3,1.00E-07,1024,4,0.366891145706177
19537,3,1.00E-07,1024,2,0.047468900680542
19538,3,1.00E-07,1024,128,0.067109346389771
19539,3,1.00E-07,1024,64,0.042129755020142
19540,3,1.00E-07,1024,32,0.04241681098938
19541,3,1.00E-07,1024,16,0.042011499404907
19542,3,1.00E-07,1024,8,0.198139905929565
19543,3,1.00E-07,1024,128,0.249611854553223
19544,3,1.00E-07,1024,64,0.306987762451172
19545,3,1.00E-07,1024,32,0.45793080329895
19546,3,1.00E-07,1024,16,0.436936140060425
19547,3,1.00E-07,1024,8,0.310283422470093
19548,3,1.00E-07,1024,4,0.194490194320679
19549,3,1.00E-07,1024,128,0.257153511047363
19550,3,1.00E-07,1024,64,0.217723369598389
19551,3,1.00E-07,1024,32,0.598987340927124
19552,3,1.00E-07,1024,16,0.080302238464355
19553,3,1.00E-07,1024,8,0.712855339050293
19554,3,1.00E-07,1024,4,0.412646532058716
19555,3,1.00E-07,1024,2,0.37110424041748
19556,3,1.00E-07,1024,128,0.063588380813599
19557,3,1.00E-07,1024,64,0.042544841766357
19558,3,1.00E-07,1024,32,0.042507886886597
19559,3,1.00E-07,1024,128,0.095961332321167
19560,3,1.00E-07,1024,64,0.206583499908447
19561,3,1.00E-07,1024,32,0.325958251953125
19562,3,1.00E-07,1024,16,0.828120470046997
19563,3,1.00E-07,1024,8,0.756568670272827
19564,3,1.00E-07,1024,4,0.695854187011719
19565,3,1.00E-07,1024,2,0.490564584732056
19566,3,1.00E-07,1024,128,0.070302963256836
19567,3,1.00E-07,1024,64,0.035560607910156
19568,3,1.00E-07,1024,32,0.198839426040649
19569,3,1.00E-07,1024,16,0.302284479141235
19570,3,1.00E-07,1024,8,0.246311187744141
19571,3,1.00E-07,1024,128,0.218625545501709
19572,3,1.00E-07,1024,64,0.380991220474243
19573,3,1.00E-07,1024,32,0.331800222396851
19574,3,1.00E-07,1024,16,0.391995191574097
19575,3,1.00E-07,1024,8,0.042893409729004
19576,3,1.00E-07,1024,4,0.041296482086182
19577,3,1.00E-07,1024,128,0.127552032470703
19578,3,1.00E-07,1024,64,0.204668521881103
19579,3,1.00E-07,1024,32,0.299621105194092
19580,3,1.00E-07,1024,16,0.454762458801269
19581,3,1.00E-07,1024,8,0.425519466400147
19582,3,1.00E-07,1024,4,0.430191516876221
19583,3,1.00E-07,1024,2,0.329501390457153
19584,3,1.00E-07,1024,1,1.06325554847717
19585,3,1.00E-07,1024,128,0.061423063278198
19586,3,1.00E-07,1024,64,0.034785985946655
19587,3,1.00E-07,1024,32,0.316493272781372
19588,3,1.00E-07,1024,16,0.421684503555298
19589,3,1.00E-07,1024,8,0.045549631118774
19590,3,1.00E-07,1024,4,0.355594635009766
19591,3,1.00E-07,1024,2,0.039284944534302
19592,3,1.00E-07,1024,1,1.12266302108765
19593,3,1.00E-07,1024,0,0.013911962509155
19594,3,1.00E-07,256,32,0.019426345825195
19595,3,1.00E-07,256,16,0.018366813659668
19596,3,1.00E-06,256,32,0.02902626991272
19597,3,1.00E-06,256,32,0.028224468231201
19598,3,1.00E-06,256,16,0.017974853515625
19599,3,1.00E-07,256,8,0.018906354904175
19600,3,1.00E-06,256,8,0.076701402664185
19601,3,1.00E-06,256,4,0.026490688323975
19602,3,1.00E-06,256,32,0.028471708297729
19603,3,1.00E-06,256,16,0.02498722076416
19604,3,1.00E-06,256,8,0.172081232070923
19605,3,1.00E-06,256,4,0.025259017944336
19606,3,1.00E-06,256,2,0.029848098754883
19607,3,1.00E-06,256,32,0.026501417160034
19608,3,1.00E-06,256,16,0.040404558181763
19609,3,1.00E-06,256,8,0.027734756469727
19610,3,1.00E-07,256,4,0.019193172454834
19611,3,1.00E-06,256,32,0.023583650588989
19612,3,1.00E-06,256,16,0.568025588989258
19613,3,1.00E-06,256,8,0.547107934951782
19614,3,1.00E-06,256,4,0.029480218887329
19615,3,1.00E-06,256,32,0.016442537307739
19616,3,1.00E-06,256,16,0.513789415359497
19617,3,1.00E-06,256,32,0.020606994628906
19618,3,1.00E-06,256,16,0.296578168869018
19619,3,1.00E-06,256,8,0.034739971160889
19620,3,1.00E-06,256,32,0.39707088470459
19621,3,1.00E-07,256,32,0.031934976577759
19622,3,1.00E-06,256,16,0.54761815071106
19623,3,1.00E-06,256,8,0.087108850479126
19624,3,1.00E-06,256,32,0.023489475250244
19625,3,1.00E-06,256,16,0.040685653686523
19626,3,1.00E-06,256,8,0.569566011428833
19627,3,1.00E-06,256,4,0.044318675994873
19628,3,1.00E-06,256,32,0.025989294052124
19629,3,1.00E-06,256,32,0.021224737167358
19630,3,1.00E-06,256,16,0.047128677368164
19631,3,1.00E-06,256,8,0.21564507484436
19632,3,1.00E-07,256,32,0.034303188323975
19633,3,1.00E-06,256,32,0.026512861251831
19634,3,1.00E-06,256,16,0.040607929229736
19635,3,1.00E-06,256,8,0.015752792358398
19636,3,1.00E-06,256,4,0.036700963973999
19637,3,1.00E-06,256,32,0.664140701293945
19638,3,1.00E-06,256,32,0.02138614654541
19639,3,1.00E-06,256,16,0.020088195800781
19640,3,1.00E-06,256,8,0.02167272567749
19641,3,1.00E-06,256,4,0.018421173095703
19642,3,1.00E-06,256,2,0.023205757141113
19643,3,1.00E-07,256,32,0.026453733444214
19644,3,1.00E-06,256,32,0.026726484298706
19645,3,1.00E-06,256,16,0.026158809661865
19646,3,1.00E-06,256,8,0.147997379302978
19647,3,1.00E-06,256,32,0.021802425384521
19648,3,1.00E-06,256,16,0.022183895111084
19649,3,1.00E-06,256,8,0.032251358032227
19650,3,1.00E-06,256,4,0.026267766952515
19651,3,1.00E-06,256,32,0.043070793151855
19652,3,1.00E-06,256,16,0.692626237869263
19653,3,1.00E-06,256,8,0.431306600570679
19654,3,1.00E-07,256,16,0.109054803848267
19655,3,1.00E-06,256,4,0.051831483840942
19656,3,1.00E-06,256,2,0.029010057449341
19657,3,1.00E-06,256,32,0.137064218521118
19658,3,1.00E-06,256,32,0.020588159561157
19659,3,1.00E-06,256,16,0.019990205764771
19660,3,1.00E-06,256,8,0.021771192550659
19661,3,1.00E-06,256,4,0.018985748291016
19662,3,1.00E-06,256,2,0.017866373062134
19663,3,1.00E-06,256,32,0.026324272155762
19664,3,1.00E-06,256,16,0.02956223487854
19665,3,1.00E-07,256,8,0.088505029678345
19666,3,1.00E-06,256,8,0.275624275207519
19667,3,1.00E-06,256,32,0.028218507766724
19668,3,1.00E-06,256,16,0.032829284667969
19669,3,1.00E-06,256,8,0.069743394851685
19670,3,1.00E-06,256,4,0.042165756225586
19671,3,1.00E-06,256,32,0.229153394699097
19672,3,1.00E-06,256,16,0.910109758377075
19673,3,1.00E-06,256,8,0.425790071487427
19674,3,1.00E-06,256,4,0.093230247497559
19675,3,1.00E-06,256,2,0.028657674789429
19676,3,1.00E-07,256,4,0.045007228851318
19677,3,1.00E-06,256,32,0.188334703445434
19678,3,1.00E-06,256,32,0.019763708114624
19679,3,1.00E-06,256,16,0.02035665512085
19680,3,1.00E-06,256,8,0.020081758499146
19681,3,1.00E-06,256,4,0.018191814422607
19682,3,1.00E-06,256,2,0.025396823883057
19683,3,1.00E-06,256,32,0.017352104187012
19684,3,1.00E-06,256,16,0.026993989944458
19685,3,1.00E-06,256,8,0.095365524291992
19686,3,1.00E-06,256,32,0.045624494552612
19687,3,1.00E-07,256,2,0.028385877609253
19688,3,1.00E-06,256,16,0.031800985336304
19689,3,1.00E-06,256,8,0.035792112350464
19690,3,1.00E-06,256,32,0.201032161712646
19691,3,1.00E-06,256,32,0.041423797607422
19692,3,1.00E-06,256,32,0.021565914154053
19693,3,1.00E-06,256,16,0.040568351745605
19694,3,1.00E-06,256,8,0.049956321716309
19695,3,1.00E-06,256,4,0.033684968948364
19696,3,1.00E-06,256,2,0.043648242950439
19697,3,1.00E-06,256,32,0.032439470291138
19698,3,1.00E-07,256,32,0.039912223815918
19699,3,1.00E-06,256,16,0.234373092651367
19700,3,1.00E-06,256,8,0.653936862945557
19701,3,1.00E-06,256,32,0.029210567474365
19702,3,1.00E-06,256,16,0.028021574020386
19703,3,1.00E-06,256,8,0.181930065155029
19704,3,1.00E-06,256,4,0.040838956832886
19705,3,1.00E-06,256,32,0.425099611282349
19706,3,1.00E-06,256,16,0.031055450439453
19707,3,1.00E-06,256,8,0.077905654907227
19708,3,1.00E-06,256,4,0.023712158203125
19709,3,1.00E-07,256,32,0.031633138656616
19710,3,1.00E-06,256,2,0.021201133728027
19711,3,1.00E-06,256,32,0.270443439483643
19712,3,1.00E-06,256,32,0.038730382919312
19713,3,1.00E-06,256,16,0.062555551528931
19714,3,1.00E-06,256,8,0.6081223487854
19715,3,1.00E-06,256,4,0.042053699493408
19716,3,1.00E-06,256,2,0.040742635726929
19717,3,1.00E-06,256,32,0.019963026046753
19718,3,1.00E-06,256,16,0.036735534667969
19719,3,1.00E-06,256,8,0.602976322174072
19720,3,1.00E-07,256,32,0.022217988967896
19721,3,1.00E-06,256,32,0.020893335342407
19722,3,1.00E-06,256,16,0.022287607192993
19723,3,1.00E-06,256,8,0.032204627990723
19724,3,1.00E-06,256,32,0.052777528762817
19725,3,1.00E-06,256,32,0.518408060073853
19726,3,1.00E-06,256,16,0.134789943695068
19727,3,1.00E-06,256,32,0.02760124206543
19728,3,1.00E-06,256,16,0.682971477508545
19729,3,1.00E-06,256,8,0.102489233016968
19730,3,1.00E-06,256,4,0.02314829826355
19731,3,1.00E-07,256,16,0.021258592605591
19732,3,1.00E-06,256,32,0.362745046615601
19733,3,1.00E-06,256,16,0.04916524887085
19734,3,1.00E-06,256,8,0.876615524291992
19735,3,1.00E-06,256,32,0.648148536682129
19736,3,1.00E-06,256,16,0.051888704299927
19737,3,1.00E-06,256,8,1.14780044555664
19738,3,1.00E-06,256,4,0.235920190811157
19739,3,1.00E-06,256,2,0.068531274795532
19740,3,1.00E-06,256,1,0.321434497833252
19741,3,1.00E-06,256,32,0.236998796463013
19742,2,1.00E-07,1024,16,0.448561668395996
19743,2,1.00E-07,1024,128,0.143616437911987
19744,2,1.00E-07,1024,64,0.140131950378418
19745,2,1.00E-07,1024,32,0.138145208358765
19746,2,1.00E-07,1024,16,0.447593927383423
19747,2,1.00E-07,1024,128,0.183585166931152
19748,2,1.00E-07,1024,64,0.116290330886841
19749,2,1.00E-07,1024,32,0.121303558349609
19750,2,1.00E-07,1024,16,0.603535652160645
19751,2,1.00E-07,1024,128,0.142219066619873
19752,2,1.00E-07,1024,64,0.15352201461792
19753,2,1.00E-07,1024,32,0.155940055847168
19754,2,1.00E-07,1024,16,0.424877166748047
19755,2,1.00E-07,1024,128,0.160910367965698
19756,2,1.00E-07,1024,64,0.150554418563843
19757,2,1.00E-07,1024,32,0.16633677482605
19758,2,1.00E-07,1024,16,0.339940309524536
19759,2,1.00E-07,1024,128,0.256019353866577
19760,2,1.00E-07,1024,64,0.159765481948852
19761,2,1.00E-07,1024,32,0.330583572387695
19762,2,1.00E-07,1024,16,0.292798519134521
19763,2,1.00E-07,1024,8,0.135842084884643
19764,2,1.00E-07,1024,4,0.116268157958984
19765,2,1.00E-07,1024,2,0.129632234573364
19766,2,1.00E-07,1024,1,1.13135313987732
19767,2,1.00E-07,1024,128,0.424874067306518
19768,2,1.00E-07,1024,64,0.235997438430786
19769,2,1.00E-07,1024,32,0.478395700454712
19770,2,1.00E-07,1024,16,0.189100980758667
19771,2,1.00E-07,1024,8,0.213387727737427
19772,2,1.00E-07,1024,4,0.241724967956543
19773,2,1.00E-07,1024,2,0.19743800163269
19774,2,1.00E-07,1024,1,1.12593388557434
19775,2,1.00E-07,1024,128,0.150749683380127
19776,2,1.00E-07,1024,64,0.123487949371338
19777,2,1.00E-07,1024,32,0.139587640762329
19778,2,1.00E-07,1024,16,0.046770811080933
19779,2,1.00E-07,1024,128,0.146398305892944
19780,2,1.00E-07,1024,64,0.144408941268921
19781,2,1.00E-07,1024,32,0.144065856933594
19782,2,1.00E-07,1024,16,0.046003103256226
19783,2,1.00E-07,1024,128,0.135453462600708
19784,2,1.00E-07,1024,64,0.161403656005859
19785,2,1.00E-07,1024,32,0.138902902603149
19786,2,1.00E-07,1024,16,0.202468395233154
19787,2,1.00E-07,1024,128,0.071463108062744
19788,2,1.00E-07,1024,64,0.359534978866577
19789,2,1.00E-07,1024,32,0.178660631179809
19790,2,1.00E-07,1024,16,0.217087745666504
19791,2,1.00E-07,1024,8,0.226268053054809
19792,2,1.00E-07,1024,4,0.178461313247681
19793,2,1.00E-07,1024,2,0.071627616882324
19794,2,1.00E-07,1024,128,0.134319305419922
19795,2,1.00E-07,1024,64,0.113566637039185
19796,2,1.00E-07,1024,32,0.169684886932373
19797,2,1.00E-07,1024,16,0.455051183700561
19798,2,1.00E-07,1024,128,0.160270929336548
19799,2,1.00E-07,1024,64,0.110231399536133
19800,2,1.00E-07,1024,32,0.163254499435425
19801,2,1.00E-07,1024,16,1.56843233108521
19802,2,1.00E-07,1024,128,0.162914514541626
19803,2,1.00E-07,1024,64,0.111206293106079
19804,2,1.00E-07,1024,32,0.155344724655151
19805,2,1.00E-07,1024,16,1.11932134628296
19806,2,1.00E-07,1024,8,0.178744554519653
19807,2,1.00E-07,1024,4,0.123615741729736
19808,2,1.00E-07,1024,2,0.127676725387573
19809,2,1.00E-07,1024,128,0.259180545806885
19810,2,1.00E-07,1024,64,2.27534079551697
19811,2,1.00E-07,1024,32,0.891367912292481
19812,2,1.00E-07,1024,16,0.761589765548706
19813,2,1.00E-07,1024,8,0.269855976104736
19814,2,1.00E-07,1024,4,0.339826822280884
19815,2,1.00E-07,1024,2,0.179777145385742
19816,2,1.00E-07,1024,1,1.13193607330322
