Inst,alpha,N,Delta,time
newinstances/instance1_4651.npz,"1,00E-06",512,32,0.04803109169006348
newinstances/instance1_4652.npz,"1,00E-06",512,16,0.47318577766418457
newinstances/instance1_4653.npz,"1,00E-06",512,64,0.042032480239868164
newinstances/instance1_4654.npz,"1,00E-06",512,32,0.04442715644836426
newinstances/instance1_4655.npz,"1,00E-06",512,16,0.15803909301757812
newinstances/instance1_4656.npz,"1,00E-06",512,64,0.8867158889770508
newinstances/instance1_4657.npz,"1,00E-06",512,32,0.15748333930969238
newinstances/instance1_4658.npz,"1,00E-06",512,64,0.1673893928527832
newinstances/instance1_4659.npz,"1,00E-06",512,32,0.8729414939880371
newinstances/instance1_4660.npz,"1,00E-06",512,16,0.20729684829711914
newinstances/instance1_4661.npz,"1,00E-06",512,8,0.03964042663574219
newinstances/instance1_4662.npz,"1,00E-06",512,64,2.0375993251800537
newinstances/instance1_4663.npz,"1,00E-06",512,32,0.723172664642334
newinstances/instance1_4664.npz,"1,00E-06",512,16,0.7339906692504883
newinstances/instance1_4665.npz,"1,00E-06",512,8,0.07548666000366211
newinstances/instance1_4666.npz,"1,00E-06",512,4,0.053026676177978516
newinstances/instance1_4667.npz,"1,00E-06",512,64,0.4909396171569824
newinstances/instance1_4668.npz,"1,00E-06",512,32,1.012359380722046
newinstances/instance1_4669.npz,"1,00E-06",512,16,0.26839518547058105
newinstances/instance1_4670.npz,"1,00E-06",512,64,0.16429972648620605
newinstances/instance1_4671.npz,"1,00E-06",512,32,0.4979712963104248
newinstances/instance1_4672.npz,"1,00E-06",512,16,0.5209047794342041
newinstances/instance1_4673.npz,"1,00E-06",512,8,0.42926597595214844
newinstances/instance1_4674.npz,"1,00E-06",512,4,0.18030858039855957
newinstances/instance1_4675.npz,"1,00E-06",512,64,0.9345016479492188
newinstances/instance1_4676.npz,"1,00E-06",512,32,0.20191264152526855
newinstances/instance1_4677.npz,"1,00E-06",512,16,4.002798318862915
newinstances/instance1_4678.npz,"1,00E-06",512,64,1.1105763912200928
newinstances/instance1_4679.npz,"1,00E-06",512,32,0.23327994346618652
newinstances/instance1_4680.npz,"1,00E-06",512,16,0.7276475429534912
newinstances/instance1_4681.npz,"1,00E-06",512,64,1.2256577014923096
newinstances/instance1_4682.npz,"1,00E-06",512,32,0.24494099617004395
newinstances/instance1_4683.npz,"1,00E-06",512,16,0.47658371925354004
newinstances/instance1_4684.npz,"1,00E-06",512,64,1.7111256122589111
newinstances/instance1_4685.npz,"1,00E-06",512,32,0.6782138347625732
newinstances/instance1_4686.npz,"1,00E-06",512,16,0.6978657245635986
newinstances/instance1_4687.npz,"1,00E-06",512,64,0.22021102905273438
newinstances/instance1_4688.npz,"1,00E-06",512,64,0.10310077667236328
newinstances/instance1_4689.npz,"1,00E-06",512,32,0.09008383750915527
newinstances/instance1_4690.npz,"1,00E-06",512,16,0.14032578468322754
newinstances/instance1_4691.npz,"1,00E-06",512,8,0.08292913436889648
newinstances/instance1_4692.npz,"1,00E-06",512,4,0.08292531967163086
newinstances/instance1_4693.npz,"1,00E-06",512,64,1.1352124214172363
newinstances/instance1_4694.npz,"1,00E-06",512,32,0.2680552005767822
newinstances/instance1_4695.npz,"1,00E-06",512,16,1.9283664226531982
newinstances/instance1_4696.npz,"1,00E-06",512,8,0.23158049583435059
newinstances/instance1_4697.npz,"1,00E-06",512,4,0.07164525985717773
newinstances/instance1_4698.npz,"1,00E-06",512,2,0.06977462768554688
newinstances/instance1_4699.npz,"1,00E-06",512,64,0.04632997512817383
newinstances/instance1_47.npz,"1,00E-07",256,32,0.026035547256469727
newinstances/instance1_4700.npz,"1,00E-06",512,64,0.04030179977416992
newinstances/instance1_4701.npz,"1,00E-06",512,32,0.19037771224975586
newinstances/instance1_4702.npz,"1,00E-06",512,16,0.24250531196594238
newinstances/instance1_4703.npz,"1,00E-06",512,8,0.1917567253112793
newinstances/instance1_4704.npz,"1,00E-06",512,4,0.0737917423248291
newinstances/instance1_4705.npz,"1,00E-06",512,64,3.3188655376434326
newinstances/instance1_4706.npz,"1,00E-06",512,32,0.205275297164917
newinstances/instance1_4707.npz,"1,00E-06",512,16,0.9167606830596924
newinstances/instance1_4708.npz,"1,00E-06",512,8,0.14080023765563965
newinstances/instance1_4709.npz,"1,00E-06",512,4,0.06981086730957031
newinstances/instance1_4710.npz,"1,00E-06",512,64,0.2774202823638916
newinstances/instance1_4711.npz,"1,00E-06",512,32,0.07830929756164551
newinstances/instance1_4712.npz,"1,00E-06",512,16,0.08398890495300293
newinstances/instance1_4713.npz,"1,00E-06",512,8,0.07674479484558105
newinstances/instance1_4714.npz,"1,00E-06",512,4,0.07752013206481934
newinstances/instance1_4715.npz,"1,00E-06",512,64,0.9749376773834229
newinstances/instance1_4716.npz,"1,00E-06",512,32,0.13797950744628906
newinstances/instance1_4717.npz,"1,00E-06",512,16,0.49118995666503906
newinstances/instance1_4718.npz,"1,00E-06",512,8,0.19885849952697754
newinstances/instance1_4719.npz,"1,00E-06",512,4,0.07166409492492676
newinstances/instance1_4720.npz,"1,00E-06",512,2,0.06276249885559082
newinstances/instance1_4721.npz,"1,00E-06",512,64,0.5273706912994385
newinstances/instance1_4722.npz,"1,00E-06",512,32,0.49921131134033203
newinstances/instance1_4723.npz,"1,00E-06",512,64,0.0462493896484375
newinstances/instance1_4724.npz,"1,00E-06",512,32,0.2907390594482422
newinstances/instance1_4725.npz,"1,00E-06",512,16,0.26465868949890137
newinstances/instance1_4726.npz,"1,00E-06",512,8,0.386472225189209
newinstances/instance1_4727.npz,"1,00E-06",512,64,2.508998394012451
newinstances/instance1_4728.npz,"1,00E-06",512,32,1.016690731048584
newinstances/instance1_4729.npz,"1,00E-06",512,16,0.7247676849365234
newinstances/instance1_4730.npz,"1,00E-06",512,8,0.11833572387695312
newinstances/instance1_4731.npz,"1,00E-06",512,4,0.14406251907348633
newinstances/instance1_4732.npz,"1,00E-06",512,64,0.5363435745239258
newinstances/instance1_4733.npz,"1,00E-06",512,32,1.3440158367156982
newinstances/instance1_4734.npz,"1,00E-06",512,16,0.6056835651397705
newinstances/instance1_4735.npz,"1,00E-06",512,8,0.12518095970153809
newinstances/instance1_4736.npz,"1,00E-06",512,4,0.07528996467590332
newinstances/instance1_4737.npz,"1,00E-06",512,64,0.21748089790344238
newinstances/instance1_4738.npz,"1,00E-06",512,32,0.20365142822265625
newinstances/instance1_4739.npz,"1,00E-06",512,16,1.4696476459503174
newinstances/instance1_4740.npz,"1,00E-06",512,8,1.2193317413330078
newinstances/instance1_4741.npz,"1,00E-06",512,4,0.27096080780029297
newinstances/instance1_4742.npz,"1,00E-06",512,2,0.06654143333435059
newinstances/instance1_4743.npz,"1,00E-06",512,64,0.1961987018585205
newinstances/instance1_4744.npz,"1,00E-06",512,32,0.18622946739196777
newinstances/instance1_4745.npz,"1,00E-06",512,16,0.8018314838409424
newinstances/instance1_4746.npz,"1,00E-06",512,8,0.35462188720703125
newinstances/instance1_4747.npz,"1,00E-06",512,4,0.18445444107055664
newinstances/instance1_4748.npz,"1,00E-06",512,64,0.42857933044433594
newinstances/instance1_4749.npz,"1,00E-06",512,32,0.20919370651245117
newinstances/instance1_4750.npz,"1,00E-06",512,16,0.37227344512939453
newinstances/instance1_4751.npz,"1,00E-06",512,8,0.2858889102935791
newinstances/instance1_4752.npz,"1,00E-06",512,4,0.2284107208251953
newinstances/instance1_4753.npz,"1,00E-06",512,2,0.16611862182617188
newinstances/instance1_4754.npz,"1,00E-06",512,64,1.2840685844421387
newinstances/instance1_4755.npz,"1,00E-06",512,32,0.2003459930419922
newinstances/instance1_4756.npz,"1,00E-06",512,16,1.5854625701904297
newinstances/instance1_4757.npz,"1,00E-06",512,64,0.18104124069213867
newinstances/instance1_4758.npz,"1,00E-06",512,32,2.625108003616333
newinstances/instance1_4759.npz,"1,00E-06",512,16,0.7478935718536377
newinstances/instance1_4760.npz,"1,00E-06",512,8,0.1654036045074463
newinstances/instance1_4761.npz,"1,00E-06",512,64,1.8184280395507812
newinstances/instance1_4762.npz,"1,00E-06",512,32,0.6512634754180908
newinstances/instance1_4763.npz,"1,00E-06",512,16,1.170506238937378
newinstances/instance1_4764.npz,"1,00E-06",512,8,0.6219375133514404
newinstances/instance1_4765.npz,"1,00E-06",512,4,0.24677705764770508
newinstances/instance1_4766.npz,"1,00E-06",512,2,0.06610274314880371
newinstances/instance1_4767.npz,"1,00E-06",512,64,1.8007786273956299
newinstances/instance1_4768.npz,"1,00E-06",512,32,1.3703575134277344
newinstances/instance1_4769.npz,"1,00E-06",512,16,0.34600377082824707
newinstances/instance1_4770.npz,"1,00E-06",512,64,1.1760928630828857
newinstances/instance1_4771.npz,"1,00E-06",512,32,0.3900613784790039
newinstances/instance1_4772.npz,"1,00E-06",512,16,0.699286937713623
newinstances/instance1_4773.npz,"1,00E-06",512,8,0.526482343673706
newinstances/instance1_4774.npz,"1,00E-06",512,64,0.8280432224273682
newinstances/instance1_4775.npz,"1,00E-06",512,32,0.19866704940795898
newinstances/instance1_4776.npz,"1,00E-06",512,16,1.3809256553649902
newinstances/instance1_4777.npz,"1,00E-06",512,8,0.37605929374694824
newinstances/instance1_4778.npz,"1,00E-06",512,4,0.171783447265625
newinstances/instance1_4779.npz,"1,00E-06",512,64,0.6947717666625977
newinstances/instance1_4780.npz,"1,00E-06",512,32,0.19163751602172852
newinstances/instance1_4781.npz,"1,00E-06",512,16,0.8132319450378418
newinstances/instance1_4782.npz,"1,00E-06",512,8,0.34996557235717773
newinstances/instance1_4783.npz,"1,00E-06",512,4,0.23486542701721191
newinstances/instance1_4784.npz,"1,00E-06",512,2,0.16474199295043945
newinstances/instance1_4785.npz,"1,00E-06",512,64,1.9689981937408447
newinstances/instance1_4786.npz,"1,00E-06",512,32,0.37473154067993164
newinstances/instance1_4787.npz,"1,00E-06",512,16,1.8720896244049072
newinstances/instance1_4788.npz,"1,00E-06",512,8,0.9911394119262695
newinstances/instance1_4789.npz,"1,00E-06",512,4,0.2787010669708252
newinstances/instance1_4790.npz,"1,00E-06",512,2,0.1334209442138672
newinstances/instance1_4791.npz,"1,00E-06",512,64,0.32964229583740234
newinstances/instance1_4792.npz,"1,00E-06",512,32,0.1850419044494629
newinstances/instance1_4793.npz,"1,00E-06",512,16,0.34412527084350586
newinstances/instance1_4794.npz,"1,00E-06",512,8,0.24507832527160645
newinstances/instance1_4795.npz,"1,00E-06",512,4,0.21116924285888672
newinstances/instance1_4796.npz,"1,00E-06",512,2,0.0849306583404541
newinstances/instance1_4797.npz,"1,00E-06",512,64,1.260000467300415
newinstances/instance1_4798.npz,"1,00E-06",512,32,0.32576680183410645
newinstances/instance1_4799.npz,"1,00E-06",512,16,1.0557217597961426
newinstances/instance1_48.npz,"1,00E-07",256,32,0.019461631774902344
newinstances/instance1_4800.npz,"1,00E-06",512,64,1.3129777908325195
newinstances/instance1_4801.npz,"1,00E-06",512,32,0.43326663970947266
newinstances/instance1_4802.npz,"1,00E-06",512,16,2.385957717895508
newinstances/instance1_4803.npz,"1,00E-06",512,64,1.7643003463745117
newinstances/instance1_4804.npz,"1,00E-06",512,32,0.4486682415008545
newinstances/instance1_4805.npz,"1,00E-06",512,16,1.751171350479126
newinstances/instance1_4806.npz,"1,00E-06",512,64,0.32222819328308105
newinstances/instance1_4807.npz,"1,00E-06",512,32,0.34085702896118164
newinstances/instance1_4808.npz,"1,00E-06",512,16,0.9525489807128906
newinstances/instance1_4809.npz,"1,00E-06",512,64,0.20467472076416016
newinstances/instance1_4810.npz,"1,00E-06",512,32,0.4793531894683838
newinstances/instance1_4811.npz,"1,00E-06",512,16,0.5950582027435303
newinstances/instance1_4812.npz,"1,00E-06",512,64,0.9217698574066162
newinstances/instance1_4813.npz,"1,00E-06",512,32,0.4318816661834717
newinstances/instance1_4814.npz,"1,00E-06",512,16,1.1113781929016113
newinstances/instance1_4815.npz,"1,00E-06",512,64,0.21008634567260742
newinstances/instance1_4816.npz,"1,00E-06",512,64,0.040300846099853516
newinstances/instance1_4817.npz,"1,00E-06",512,32,0.03594851493835449
newinstances/instance1_4818.npz,"1,00E-06",512,16,0.07730340957641602
newinstances/instance1_4819.npz,"1,00E-06",512,8,0.07204556465148926
newinstances/instance1_4820.npz,"1,00E-06",512,4,0.06816768646240234
newinstances/instance1_4821.npz,"1,00E-06",512,64,1.093846321105957
newinstances/instance1_4822.npz,"1,00E-06",512,32,0.13550472259521484
newinstances/instance1_4823.npz,"1,00E-06",512,16,3.536029815673828
newinstances/instance1_4824.npz,"1,00E-06",512,8,0.6023149490356445
newinstances/instance1_4825.npz,"1,00E-06",512,4,0.06521821022033691
newinstances/instance1_4826.npz,"1,00E-06",512,2,0.07259011268615723
newinstances/instance1_4827.npz,"1,00E-06",512,64,0.18645381927490234
newinstances/instance1_4828.npz,"1,00E-06",512,64,0.04045724868774414
newinstances/instance1_4829.npz,"1,00E-06",512,32,0.03449892997741699
newinstances/instance1_4830.npz,"1,00E-06",512,16,0.07043027877807617
newinstances/instance1_4831.npz,"1,00E-06",512,8,0.0661170482635498
newinstances/instance1_4832.npz,"1,00E-06",512,4,0.059889793395996094
newinstances/instance1_4833.npz,"1,00E-06",512,64,1.485093355178833
newinstances/instance1_4834.npz,"1,00E-06",512,32,0.1431291103363037
newinstances/instance1_4835.npz,"1,00E-06",512,16,2.6860384941101074
newinstances/instance1_4836.npz,"1,00E-06",512,8,0.6477653980255127
newinstances/instance1_4837.npz,"1,00E-06",512,4,0.12325859069824219
newinstances/instance1_4838.npz,"1,00E-06",512,2,0.06143784523010254
newinstances/instance1_4839.npz,"1,00E-06",512,64,0.047600746154785156
newinstances/instance1_4840.npz,"1,00E-06",512,32,0.13996148109436035
newinstances/instance1_4841.npz,"1,00E-06",512,16,0.18733716011047363
newinstances/instance1_4842.npz,"1,00E-06",512,8,0.23699140548706055
newinstances/instance1_4843.npz,"1,00E-06",512,64,0.1700913906097412
newinstances/instance1_4844.npz,"1,00E-06",512,32,0.0487666130065918
newinstances/instance1_4845.npz,"1,00E-06",512,16,0.11112761497497559
newinstances/instance1_4846.npz,"1,00E-06",512,64,1.0518701076507568
newinstances/instance1_4847.npz,"1,00E-06",512,32,0.5834386348724365
newinstances/instance1_4848.npz,"1,00E-06",512,16,0.1539003849029541
newinstances/instance1_4849.npz,"1,00E-06",512,64,0.25600719451904297
newinstances/instance1_4850.npz,"1,00E-06",512,32,0.16475963592529297
newinstances/instance1_4851.npz,"1,00E-06",512,16,0.48681163787841797
newinstances/instance1_4852.npz,"1,00E-06",512,8,0.3113241195678711
newinstances/instance1_4853.npz,"1,00E-06",512,64,2.6982011795043945
newinstances/instance1_4854.npz,"1,00E-06",512,32,0.28218579292297363
newinstances/instance1_4855.npz,"1,00E-06",512,16,1.1874241828918457
newinstances/instance1_4856.npz,"1,00E-06",512,8,0.20946812629699707
newinstances/instance1_4857.npz,"1,00E-06",512,4,0.15818309783935547
newinstances/instance1_4858.npz,"1,00E-06",512,64,0.23326587677001953
newinstances/instance1_4859.npz,"1,00E-06",512,32,0.15948128700256348
newinstances/instance1_4860.npz,"1,00E-06",512,16,0.04920792579650879
newinstances/instance1_4861.npz,"1,00E-06",512,8,0.0623779296875
newinstances/instance1_4862.npz,"1,00E-06",512,4,0.05749797821044922
newinstances/instance1_4863.npz,"1,00E-06",512,64,0.9308502674102783
newinstances/instance1_4864.npz,"1,00E-06",512,32,0.1933596134185791
newinstances/instance1_4865.npz,"1,00E-06",512,16,2.2674598693847656
newinstances/instance1_4866.npz,"1,00E-06",512,8,0.8857123851776123
newinstances/instance1_4867.npz,"1,00E-06",512,4,0.21514654159545898
newinstances/instance1_4868.npz,"1,00E-06",512,2,0.06414532661437988
newinstances/instance1_4869.npz,"1,00E-06",512,64,0.8811759948730469
newinstances/instance1_4870.npz,"1,00E-06",512,32,0.04387378692626953
newinstances/instance1_4871.npz,"1,00E-06",512,16,0.43643879890441895
newinstances/instance1_4872.npz,"1,00E-06",512,8,0.19994020462036133
newinstances/instance1_4873.npz,"1,00E-06",512,4,0.2081284523010254
newinstances/instance1_4874.npz,"1,00E-06",512,2,0.15277934074401855
newinstances/instance1_4875.npz,"1,00E-06",512,64,0.8060600757598877
newinstances/instance1_4876.npz,"1,00E-06",512,32,0.16921019554138184
newinstances/instance1_4877.npz,"1,00E-06",512,16,1.8289813995361328
newinstances/instance1_4878.npz,"1,00E-06",512,64,0.5227010250091553
newinstances/instance1_4879.npz,"1,00E-06",512,32,0.36972951889038086
newinstances/instance1_4880.npz,"1,00E-06",512,16,0.33255815505981445
newinstances/instance1_4881.npz,"1,00E-06",512,8,0.30446338653564453
newinstances/instance1_4882.npz,"1,00E-06",512,4,0.25220370292663574
newinstances/instance1_4883.npz,"1,00E-06",512,2,0.17296600341796875
newinstances/instance1_4884.npz,"1,00E-06",512,64,1.1274762153625488
newinstances/instance1_4885.npz,"1,00E-06",512,32,0.22649836540222168
newinstances/instance1_4886.npz,"1,00E-06",512,16,4.099458932876587
newinstances/instance1_4887.npz,"1,00E-06",512,8,0.47461581230163574
newinstances/instance1_4888.npz,"1,00E-06",512,4,0.5119874477386475
newinstances/instance1_4889.npz,"1,00E-06",512,2,0.06554007530212402
newinstances/instance1_4890.npz,"1,00E-06",512,64,1.2135639190673828
newinstances/instance1_4891.npz,"1,00E-06",512,32,0.3218350410461426
newinstances/instance1_4892.npz,"1,00E-06",512,16,0.1747908592224121
newinstances/instance1_4893.npz,"1,00E-06",512,8,0.12100625038146973
newinstances/instance1_4894.npz,"1,00E-06",512,4,0.27800512313842773
newinstances/instance1_4895.npz,"1,00E-06",512,2,0.14322829246520996
newinstances/instance1_4896.npz,"1,00E-06",512,64,1.3750529289245605
newinstances/instance1_4897.npz,"1,00E-06",512,32,0.18702173233032227
newinstances/instance1_4898.npz,"1,00E-06",512,16,1.6763300895690918
newinstances/instance1_4899.npz,"1,00E-06",512,64,1.5421500205993652
newinstances/instance1_49.npz,"1,00E-07",256,16,0.01953601837158203
newinstances/instance1_4900.npz,"1,00E-06",512,32,0.26523709297180176
newinstances/instance1_4901.npz,"1,00E-06",512,16,0.562999963760376
newinstances/instance1_4902.npz,"1,00E-06",512,64,2.1261727809906006
newinstances/instance1_4903.npz,"1,00E-06",512,32,0.1436140537261963
newinstances/instance1_4904.npz,"1,00E-06",512,16,0.5087664127349854
newinstances/instance1_4905.npz,"1,00E-06",512,64,0.6339056491851807
newinstances/instance1_4906.npz,"1,00E-06",512,32,0.17866110801696777
newinstances/instance1_4907.npz,"1,00E-06",512,16,1.5323593616485596
newinstances/instance1_4908.npz,"1,00E-06",512,64,0.7316818237304688
newinstances/instance1_4909.npz,"1,00E-06",512,32,0.1854872703552246
newinstances/instance1_4910.npz,"1,00E-06",512,16,2.4347715377807617
newinstances/instance1_4911.npz,"1,00E-06",512,64,0.6871607303619385
newinstances/instance1_4912.npz,"1,00E-06",512,64,0.4341902732849121
newinstances/instance1_4913.npz,"1,00E-06",512,32,0.1629161834716797
newinstances/instance1_4914.npz,"1,00E-06",512,16,0.03811049461364746
newinstances/instance1_4915.npz,"1,00E-06",512,8,0.06060218811035156
newinstances/instance1_4916.npz,"1,00E-06",512,4,0.0547633171081543
newinstances/instance1_4917.npz,"1,00E-06",512,64,0.09923005104064941
newinstances/instance1_4918.npz,"1,00E-06",512,32,0.047461748123168945
newinstances/instance1_4919.npz,"1,00E-06",512,16,0.5623738765716553
newinstances/instance1_4920.npz,"1,00E-06",512,64,0.041182756423950195
newinstances/instance1_4921.npz,"1,00E-06",512,32,0.04554486274719238
newinstances/instance1_4922.npz,"1,00E-06",512,16,0.33608031272888184
newinstances/instance1_4923.npz,"1,00E-06",512,64,0.09939098358154297
newinstances/instance1_4924.npz,"1,00E-06",512,64,0.18139314651489258
newinstances/instance1_4925.npz,"1,00E-06",512,32,0.042662620544433594
newinstances/instance1_4926.npz,"1,00E-06",512,16,0.06350493431091309
newinstances/instance1_4927.npz,"1,00E-06",512,8,0.0538022518157959
newinstances/instance1_4928.npz,"1,00E-06",512,4,0.11543917655944824
newinstances/instance1_4929.npz,"1,00E-06",512,64,3.274623155593872
newinstances/instance1_4930.npz,"1,00E-06",512,32,3.1785900592803955
newinstances/instance1_4931.npz,"1,00E-06",512,16,1.4541993141174316
newinstances/instance1_4932.npz,"1,00E-06",512,8,0.22817206382751465
newinstances/instance1_4933.npz,"1,00E-06",512,4,0.08997297286987305
newinstances/instance1_4934.npz,"1,00E-06",512,2,0.05943465232849121
newinstances/instance1_4935.npz,"1,00E-06",512,64,0.15352368354797363
newinstances/instance1_4936.npz,"1,00E-06",512,32,0.04098200798034668
newinstances/instance1_4937.npz,"1,00E-06",512,16,0.1274101734161377
newinstances/instance1_4938.npz,"1,00E-06",512,8,0.162369966506958
newinstances/instance1_4939.npz,"1,00E-06",512,64,0.46617817878723145
newinstances/instance1_4940.npz,"1,00E-06",512,32,0.06658720970153809
newinstances/instance1_4941.npz,"1,00E-06",512,16,0.12607669830322266
newinstances/instance1_4942.npz,"1,00E-06",512,8,0.11519455909729004
newinstances/instance1_4943.npz,"1,00E-06",512,4,0.14809083938598633
newinstances/instance1_4944.npz,"1,00E-06",512,2,0.11458492279052734
newinstances/instance1_4945.npz,"1,00E-06",512,64,0.514456033706665
newinstances/instance1_4946.npz,"1,00E-06",512,32,1.3904733657836914
newinstances/instance1_4947.npz,"1,00E-06",512,16,0.911341667175293
newinstances/instance1_4948.npz,"1,00E-06",512,8,0.3489713668823242
newinstances/instance1_4949.npz,"1,00E-06",512,4,0.14263629913330078
newinstances/instance1_4950.npz,"1,00E-06",512,2,0.04503369331359863
newinstances/instance1_4951.npz,"1,00E-06",512,64,0.457003116607666
newinstances/instance1_4952.npz,"1,00E-06",512,32,0.2323930263519287
newinstances/instance1_4953.npz,"1,00E-06",512,16,0.04098844528198242
newinstances/instance1_4954.npz,"1,00E-06",512,8,0.060170888900756836
newinstances/instance1_4955.npz,"1,00E-06",512,4,0.056528568267822266
newinstances/instance1_4956.npz,"1,00E-06",512,64,1.9099957942962646
newinstances/instance1_4957.npz,"1,00E-06",512,32,1.7414116859436035
newinstances/instance1_4958.npz,"1,00E-06",512,16,1.0487921237945557
newinstances/instance1_4959.npz,"1,00E-06",512,8,0.2909281253814697
newinstances/instance1_4960.npz,"1,00E-06",512,4,0.050308942794799805
newinstances/instance1_4961.npz,"1,00E-06",512,2,0.0448911190032959
newinstances/instance1_4962.npz,"1,00E-06",512,64,1.1497385501861572
newinstances/instance1_4963.npz,"1,00E-06",512,64,0.08725714683532715
newinstances/instance1_4964.npz,"1,00E-06",512,32,0.668670654296875
newinstances/instance1_4965.npz,"1,00E-06",512,16,0.15254616737365723
newinstances/instance1_4966.npz,"1,00E-06",512,8,0.07852363586425781
newinstances/instance1_4967.npz,"1,00E-06",512,64,3.1009023189544678
newinstances/instance1_4968.npz,"1,00E-06",512,64,0.2601449489593506
newinstances/instance1_4969.npz,"1,00E-06",512,32,1.2397606372833252
newinstances/instance1_4970.npz,"1,00E-06",512,16,5.917565107345581
newinstances/instance1_4971.npz,"1,00E-06",512,64,0.19012093544006348
newinstances/instance1_4972.npz,"1,00E-06",512,32,3.5160064697265625
newinstances/instance1_4973.npz,"1,00E-06",512,16,1.9271678924560547
newinstances/instance1_4974.npz,"1,00E-06",512,8,0.20209813117980957
newinstances/instance1_4975.npz,"1,00E-06",512,64,0.04239463806152344
newinstances/instance1_4976.npz,"1,00E-06",512,32,0.7636928558349609
newinstances/instance1_4977.npz,"1,00E-06",512,16,0.7503058910369873
newinstances/instance1_4978.npz,"1,00E-06",512,8,0.22484421730041504
newinstances/instance1_4979.npz,"1,00E-06",512,64,2.552273750305176
newinstances/instance1_4980.npz,"1,00E-06",512,32,4.648541450500488
newinstances/instance1_4981.npz,"1,00E-06",512,16,1.622725248336792
newinstances/instance1_4982.npz,"1,00E-06",512,8,0.3261291980743408
newinstances/instance1_4983.npz,"1,00E-06",512,4,0.12967801094055176
newinstances/instance1_4984.npz,"1,00E-06",512,64,1.0714139938354492
newinstances/instance1_4985.npz,"1,00E-06",512,32,0.6955838203430176
newinstances/instance1_4986.npz,"1,00E-06",512,16,0.6349918842315674
newinstances/instance1_4987.npz,"1,00E-06",512,8,0.20150041580200195
newinstances/instance1_4988.npz,"1,00E-06",512,64,1.8090429306030273
newinstances/instance1_4989.npz,"1,00E-06",512,32,4.3188393115997314
newinstances/instance1_4990.npz,"1,00E-06",512,16,1.0135807991027832
newinstances/instance1_4991.npz,"1,00E-06",512,8,0.4249906539916992
newinstances/instance1_4992.npz,"1,00E-06",512,4,0.12114882469177246
newinstances/instance1_4993.npz,"1,00E-06",512,64,0.8539142608642578
newinstances/instance1_4994.npz,"1,00E-06",512,32,1.9865705966949463
newinstances/instance1_4995.npz,"1,00E-06",512,16,0.8602790832519531
newinstances/instance1_4996.npz,"1,00E-06",512,64,1.1582520008087158
newinstances/instance1_4997.npz,"1,00E-06",512,32,5.2840259075164795
newinstances/instance1_4998.npz,"1,00E-06",512,16,0.6615691184997559
newinstances/instance1_4999.npz,"1,00E-06",512,8,0.4007842540740967
newinstances/instance1_50.npz,"1,00E-07",256,8,0.029317140579223633
newinstances/instance1_5000.npz,"1,00E-06",512,4,0.16379928588867188
newinstances/instance1_5001.npz,"1,00E-06",512,64,0.9443914890289307
newinstances/instance1_5002.npz,"1,00E-06",512,32,2.300356864929199
newinstances/instance1_5003.npz,"1,00E-06",512,64,0.0385897159576416
newinstances/instance1_5004.npz,"1,00E-06",512,32,0.04663896560668945
newinstances/instance1_5005.npz,"1,00E-06",512,16,0.04657554626464844
newinstances/instance1_5006.npz,"1,00E-06",512,8,0.04139542579650879
newinstances/instance1_5007.npz,"1,00E-06",512,64,0.10669684410095215
newinstances/instance1_5008.npz,"1,00E-06",512,32,0.2267465591430664
newinstances/instance1_5009.npz,"1,00E-06",512,16,0.2716860771179199
newinstances/instance1_5010.npz,"1,00E-06",512,8,0.09785723686218262
newinstances/instance1_5011.npz,"1,00E-06",512,4,0.08297204971313477
newinstances/instance1_5012.npz,"1,00E-06",512,64,1.4999141693115234
newinstances/instance1_5013.npz,"1,00E-06",512,32,2.2469117641448975
newinstances/instance1_5014.npz,"1,00E-06",512,64,0.4130706787109375
newinstances/instance1_5015.npz,"1,00E-06",512,32,3.5331740379333496
newinstances/instance1_5016.npz,"1,00E-06",512,16,5.145522832870483
newinstances/instance1_5017.npz,"1,00E-06",512,8,0.30456042289733887
newinstances/instance1_5018.npz,"1,00E-06",512,4,0.2176196575164795
newinstances/instance1_5019.npz,"1,00E-06",512,64,0.774712324142456
newinstances/instance1_5020.npz,"1,00E-06",512,32,2.2978761196136475
newinstances/instance1_5021.npz,"1,00E-06",512,16,0.5695760250091553
newinstances/instance1_5022.npz,"1,00E-06",512,8,0.30293893814086914
newinstances/instance1_5023.npz,"1,00E-06",512,4,0.19508862495422363
newinstances/instance1_5024.npz,"1,00E-06",512,64,2.9888668060302734
newinstances/instance1_5025.npz,"1,00E-06",512,32,3.390547037124634
newinstances/instance1_5026.npz,"1,00E-06",512,16,0.2650637626647949
newinstances/instance1_5027.npz,"1,00E-06",512,8,0.0848393440246582
newinstances/instance1_5028.npz,"1,00E-06",512,4,0.05437326431274414
newinstances/instance1_5029.npz,"1,00E-06",512,2,0.05574774742126465
newinstances/instance1_5030.npz,"1,00E-06",512,64,3.489531993865967
newinstances/instance1_5031.npz,"1,00E-06",512,64,0.21919584274291992
newinstances/instance1_5032.npz,"1,00E-06",512,32,2.7046878337860107
newinstances/instance1_5033.npz,"1,00E-06",512,16,0.32140231132507324
newinstances/instance1_5034.npz,"1,00E-06",512,8,0.16392731666564941
newinstances/instance1_5035.npz,"1,00E-06",512,64,0.1043093204498291
