ID,startval,alpha,N,Delta,time
16309,3,0.001,8192,1024,3.14472
16310,3,0.001,8192,512,1.2174
16311,3,1.00E-07,512,4,0.01469
16312,3,0.001,8192,256,2.68546
16313,3,0.001,8192,1024,2.09868
16314,3,0.001,8192,512,0.97366
16315,3,0.001,8192,256,2.9703
16316,3,0.001,8192,128,1.35734
16317,3,0.001,8192,1024,1.93574
16318,3,0.001,8192,512,0.87313
16319,3,0.001,8192,256,2.62946
16320,3,0.001,8192,1024,1.30783
16321,3,0.001,8192,512,0.68508
16322,3,1.00E-07,512,64,0.01508
16323,3,0.001,8192,256,2.91997
16324,3,0.001,8192,128,1.34017
16325,3,0.001,8192,1024,1.20978
16326,3,0.001,8192,512,0.64883
16327,3,0.001,8192,256,2.95291
16328,3,0.001,8192,1024,1.2446
16329,3,0.001,8192,512,0.6718
16330,3,0.001,8192,256,2.76898
16331,3,0.001,8192,1024,1.20846
16332,3,0.001,8192,512,0.65201
16333,3,1.00E-07,512,32,0.01549
16334,3,0.001,8192,256,2.63043
16335,3,0.001,8192,1024,0.85863
16336,3,0.001,8192,512,0.52866
16337,3,0.001,8192,256,2.74696
16338,3,0.001,8192,128,1.26495
16339,3,0.001,8192,64,0.73475
16340,3,0.001,8192,1024,0.84394
16341,3,0.001,8192,512,0.52532
16342,3,0.001,8192,256,2.8869
16343,3,0.001,8192,1024,0.85614
16344,3,1.00E-07,512,16,0.01517
16345,3,0.001,8192,512,0.52783
16346,3,0.001,8192,256,2.72725
16347,3,0.001,8192,128,1.27777
16348,3,0.001,8192,1024,0.8424
16349,3,0.001,8192,512,0.52511
16350,3,0.001,8192,256,2.77064
16351,3,0.001,8192,1024,0.85595
16352,3,0.001,8192,512,0.52779
16353,3,0.001,8192,256,2.67468
16354,3,0.001,8192,128,1.26196
16355,3,1.00E-07,512,64,0.0154
16356,3,0.001,8192,1024,0.84301
16357,3,0.001,8192,512,0.52654
16358,3,0.001,8192,256,2.55232
16359,3,0.001,8192,128,1.17248
16360,3,0.001,8192,1024,7.77686
16361,3,0.001,8192,512,7.63989
16362,3,0.001,8192,256,2.77482
16363,3,0.001,8192,128,1.34481
16364,3,0.001,8192,64,0.79929
16365,3,0.001,8192,1024,8.28554
16366,3,1.00E-07,256,1,0.00745
16367,3,1.00E-07,512,32,0.01519
16368,3,0.001,8192,512,8.10148
16369,3,0.001,8192,256,2.77914
16370,3,0.001,8192,1024,7.76046
16371,3,0.001,8192,512,7.6583
16372,3,0.001,8192,256,2.84895
16373,3,0.001,8192,128,1.42632
16374,3,0.001,8192,1024,7.10408
16375,3,0.001,8192,512,7.00164
16376,3,0.001,8192,256,2.60004
16377,3,0.001,8192,128,1.23839
16378,3,1.00E-07,512,16,0.01486
16379,3,0.001,8192,1024,7.36657
16380,3,0.001,8192,512,7.57324
16381,3,0.001,8192,256,2.8168
16382,3,0.001,8192,128,1.39825
16383,3,0.001,8192,1024,6.60841
16384,3,0.001,8192,1024,5.80621
16385,3,0.001,8192,512,7.34881
16386,3,0.001,8192,256,2.82375
16387,3,0.001,8192,128,1.43232
16388,3,0.001,8192,1024,5.63595
16389,3,1.00E-07,512,8,0.01457
16390,3,0.001,8192,512,7.13279
16391,3,0.001,8192,256,2.62882
16392,3,0.001,8192,128,1.24804
16393,3,0.001,8192,1024,5.48773
16394,3,0.001,8192,512,7.01938
16395,3,0.001,8192,256,2.68259
16396,3,0.001,8192,128,1.3536
16397,3,0.001,8192,1024,5.87682
16398,3,0.001,8192,512,7.74169
16399,3,0.001,8192,256,2.71583
16400,3,1.00E-07,512,4,0.01453
16401,3,0.001,8192,1024,5.48525
16402,3,0.001,8192,512,6.99522
16403,3,0.001,8192,256,2.72667
16404,3,0.001,8192,128,1.41243
16405,3,0.001,8192,1024,5.12649
16406,3,0.001,8192,512,6.53556
16407,3,0.001,8192,256,2.51821
16408,3,0.001,8192,128,1.25662
16409,3,0.001,8192,64,0.76826
16410,3,0.001,8192,1024,5.15837
16411,3,1.00E-07,512,64,0.01576
16412,3,0.001,8192,512,6.72393
16413,3,0.001,8192,256,2.57901
16414,3,0.001,8192,128,1.32908
16415,3,0.001,8192,64,0.79218
16416,3,0.001,8192,1024,4.95531
16417,3,0.001,8192,512,6.49391
16418,3,0.001,8192,256,2.49997
16419,3,0.001,8192,128,1.24874
16420,3,0.001,8192,64,0.76867
16421,3,0.001,8192,32,0.49644
16422,3,1.00E-07,512,32,0.01605
16423,3,0.001,8192,1024,4.89627
16424,3,0.001,8192,512,6.50077
16425,3,0.001,8192,256,2.50682
16426,3,0.001,8192,128,1.28979
16427,3,0.001,8192,64,0.78089
16428,3,0.001,8192,32,0.49816
16429,3,0.001,8192,1024,5.04755
16430,3,0.001,8192,512,6.78822
16431,3,0.001,8192,256,2.53409
16432,3,0.001,8192,128,1.25622
16433,3,1.00E-07,512,16,0.01483
16434,3,0.001,8192,64,0.76828
16435,3,0.001,8192,32,0.49553
16436,3,0.001,8192,16,0.35379
16437,3,0.001,8192,1024,4.96408
16438,3,0.001,8192,512,6.71302
16439,3,0.001,8192,256,2.53417
16440,3,0.001,8192,128,1.27669
16441,3,0.001,8192,64,0.78164
16442,3,0.001,8192,32,0.49896
16443,3,0.001,8192,16,0.35541
16444,3,1.00E-07,512,8,0.01454
16445,3,0.001,8192,1024,4.87959
16446,3,0.001,8192,512,6.59654
16447,3,0.001,8192,256,2.47951
16448,3,0.001,8192,128,1.24885
16449,3,0.001,8192,64,0.76935
16450,3,0.001,8192,32,0.49531
16451,3,0.001,8192,16,0.35355
16452,3,0.001,8192,1024,4.94217
16453,3,0.001,8192,512,6.72038
16454,3,0.001,8192,256,2.54262
16455,3,1.00E-07,512,4,0.0149
16456,3,0.001,8192,128,1.27239
16457,3,0.001,8192,64,0.781
16458,3,0.001,8192,32,0.49816
16459,3,0.001,8192,16,0.35466
16460,3,0.001,8192,8,0.28404
16461,3,0.001,8192,1024,5.13389
16462,3,0.001,8192,512,6.98056
16463,3,0.001,8192,256,2.60793
16464,3,0.001,8192,128,1.28752
16465,3,0.001,8192,64,0.77676
16466,3,1.00E-07,512,2,0.01484
16467,3,0.001,8192,32,0.49701
16468,3,0.001,8192,1024,4.84592
16469,3,0.001,8192,512,6.53587
16470,3,0.001,8192,256,2.51689
16471,3,0.001,8192,128,1.28972
16472,3,0.001,8192,64,0.78267
16473,3,0.001,8192,32,0.51826
16474,3,0.001,8192,1024,4.74523
16475,3,0.001,8192,512,6.43302
16476,3,0.001,8192,256,2.45963
16477,3,1.00E-07,256,32,0.00788
16478,3,1.00E-07,512,64,0.01562
16479,3,0.001,8192,128,1.24617
16480,3,0.001,8192,64,0.76875
16481,3,0.001,8192,32,0.49528
16482,3,0.001,8192,16,0.35355
16483,3,0.001,8192,1024,4.77095
16484,3,0.001,8192,512,6.53848
16485,3,0.001,8192,256,2.48432
16486,3,0.001,8192,128,1.26599
16487,3,0.001,8192,64,0.77406
16488,3,0.001,8192,32,0.49653
16489,3,1.00E-07,512,32,0.01586
16490,3,0.001,8192,16,0.35445
16491,3,0.001,8192,8,0.28338
16492,3,0.001,8192,1024,4.94089
16493,3,0.001,8192,512,6.76386
16494,3,0.001,8192,256,2.53179
16495,3,0.001,8192,128,1.26706
16496,3,0.001,8192,64,0.77256
16497,3,0.001,8192,32,0.4961
16498,3,0.001,8192,16,0.35383
16499,3,0.001,8192,8,0.28295
16500,3,1.00E-07,512,16,0.01506
16501,3,0.001,8192,1024,4.78479
16502,3,0.001,8192,512,6.54037
16503,3,0.001,8192,256,2.48483
16504,3,0.001,8192,128,1.26335
16505,3,0.001,8192,64,0.77213
16506,3,0.001,8192,32,0.49552
16507,3,0.001,8192,16,0.35501
16508,3,0.001,8192,8,0.2831
16509,3,0.001,8192,4,0.26529
16510,3,0.001,8192,1024,4.93627
16511,3,1.00E-07,512,8,0.01531
16512,3,0.001,8192,512,6.69791
16513,3,0.001,8192,256,2.54256
16514,3,0.001,8192,128,1.27249
16515,3,0.001,8192,64,0.77301
16516,3,0.001,8192,32,0.49572
16517,3,0.001,8192,16,0.35457
16518,3,0.001,8192,8,0.28304
16519,3,0.001,8192,4,0.26371
16520,3,0.001,8192,1024,4.8431
16521,3,0.001,8192,512,6.62617
16522,3,1.00E-07,512,4,0.01486
16523,3,0.001,8192,256,2.49566
16524,3,0.001,8192,128,1.26515
16525,3,0.001,8192,64,0.77118
16526,3,0.001,8192,32,0.49685
16527,3,0.001,8192,16,0.3541
16528,3,0.001,8192,8,0.2842
16529,3,0.001,8192,4,0.26402
16530,3,0.001,8192,1024,4.82601
16531,3,0.001,8192,512,6.59346
16532,3,0.001,8192,256,2.48972
16533,3,1.00E-07,512,2,0.01502
16534,3,0.001,8192,128,1.25466
16535,3,0.001,8192,64,0.77414
16536,3,0.001,8192,32,0.49685
16537,3,0.001,8192,16,0.35421
16538,3,0.001,8192,8,0.28437
16539,3,0.001,8192,4,0.26439
16540,3,0.001,8192,1024,4.80293
16541,3,0.001,8192,512,6.59352
16542,3,0.001,8192,256,2.48579
16543,3,0.001,8192,128,1.25843
16544,3,1.00E-07,512,1,0.0148
16545,3,0.001,8192,64,0.77311
16546,3,0.001,8192,32,0.49483
16547,3,0.001,8192,16,0.35309
16548,3,0.001,8192,8,0.28448
16549,3,0.001,8192,4,0.26378
16550,3,0.001,8192,2,0.25727
16551,3,0.001,8192,1024,4.86904
16552,3,0.001,8192,512,6.55519
16553,3,0.001,8192,256,2.50832
16554,3,0.001,8192,128,1.26387
16555,3,1.00E-07,512,64,0.01533
16556,3,0.001,8192,64,0.76972
16557,3,0.001,8192,32,0.49514
16558,3,0.001,8192,16,0.35326
16559,3,0.001,8192,8,0.28308
16560,3,0.001,8192,4,0.26321
16561,3,0.001,8192,2,0.25644
16562,3,0.001,8192,1,0.25395
16563,3,0.001,8192,1024,4.86094
16564,3,0.001,8192,512,6.68946
16565,3,0.001,8192,256,2.48825
16566,3,1.00E-07,512,32,0.01479
16567,3,0.001,8192,128,1.25303
16568,3,0.001,8192,64,0.77134
16569,3,0.001,8192,32,0.49468
16570,3,0.001,8192,16,0.35349
16571,3,0.001,8192,8,0.28318
16572,3,0.001,8192,4,0.26294
16573,3,0.001,8192,2,0.2561
16574,3,0.001,8192,1024,4.86442
16575,3,0.001,8192,512,6.63336
16576,3,0.001,8192,256,2.51664
16577,3,1.00E-07,512,16,0.01529
16578,3,0.001,8192,128,1.26097
16579,3,0.001,8192,64,0.77177
16580,3,0.001,8192,32,0.49511
16581,3,0.001,8192,16,0.3527
16582,3,0.001,8192,8,0.28428
16583,3,0.001,8192,4,0.26372
16584,3,0.001,8192,2,0.25697
16585,3,0.001,8192,1024,4.83579
16586,3,0.001,8192,512,6.6464
16587,3,0.001,8192,256,2.49515
16588,3,1.00E-07,256,16,0.00771
16589,3,1.00E-07,512,8,0.01473
16590,3,0.001,8192,128,1.262
16591,3,0.001,8192,64,0.77354
16592,3,0.001,8192,32,0.49598
16593,3,0.001,8192,16,0.35379
16594,3,0.001,8192,8,0.28457
16595,3,0.001,8192,4,0.26405
16596,3,0.001,8192,2,0.25698
16597,3,0.001,8192,1024,4.86462
16598,3,0.001,8192,512,6.67157
16599,3,0.001,8192,256,2.51197
16600,3,1.00E-07,512,4,0.01486
16601,3,0.001,8192,128,1.26224
16602,3,0.001,8192,64,0.76501
16603,3,0.001,8192,32,0.49512
16604,3,0.001,8192,16,0.353
16605,3,0.001,8192,8,0.28377
16606,3,0.001,8192,4,0.26527
16607,3,0.001,8192,2,0.25689
16608,3,0.001,8192,1024,4.82912
16609,3,0.001,8192,512,6.65268
16610,3,0.001,8192,256,2.49803
16611,3,1.00E-07,512,2,0.01441
16612,3,0.001,8192,128,1.25997
16613,3,0.001,8192,64,0.77355
16614,3,0.001,8192,32,0.49649
16615,3,0.001,8192,16,0.35214
16616,3,0.001,8192,8,0.28444
16617,3,0.001,8192,4,0.26324
16618,3,0.001,8192,2,0.25668
16619,3,0.001,8192,1024,4.85331
16620,3,0.001,8192,512,6.66493
16621,3,0.001,8192,256,2.51189
16622,3,1.00E-07,512,64,0.0151
16623,3,0.001,8192,128,1.26052
16624,3,0.001,8192,64,0.77078
16625,3,0.001,8192,32,0.49739
16626,3,0.001,8192,16,0.35295
16627,3,0.001,8192,8,0.2834
16628,3,0.001,8192,4,0.26364
16629,3,0.001,8192,2,0.25835
16630,3,0.001,8192,1024,4.81081
16631,3,0.001,8192,512,6.64716
16632,3,0.001,8192,256,2.48986
16633,3,1.00E-07,512,32,0.01587
16634,3,0.001,8192,128,1.25893
16635,3,0.001,8192,64,0.77258
16636,3,0.001,8192,32,0.49937
16637,3,0.001,8192,16,0.35439
16638,3,0.001,8192,8,0.28491
16639,3,0.001,8192,4,0.26422
16640,3,0.001,8192,2,0.25548
16641,3,0.001,8192,1024,4.87012
16642,3,0.001,8192,512,6.6171
16643,3,0.001,8192,256,2.51994
16644,3,1.00E-07,512,16,0.01587
16645,3,0.001,8192,128,1.26842
16646,3,0.001,8192,64,0.77633
16647,3,0.001,8192,32,0.50151
16648,3,0.001,8192,16,0.35727
16649,3,0.001,8192,8,0.29152
16650,3,0.001,8192,4,0.26661
16651,3,0.001,8192,2,0.26036
16652,3,0.001,8192,1,0.25934
16653,3,0.001,8192,1024,4.91418
16654,3,0.001,8192,512,6.78314
16655,3,1.00E-07,512,8,0.01504
16656,3,0.001,8192,256,2.55568
16657,3,0.001,8192,128,1.27967
16658,3,0.001,8192,64,0.78101
16659,3,0.001,8192,32,0.4998
16660,3,0.001,8192,16,0.36095
16661,3,0.001,8192,8,0.28597
16662,3,0.001,8192,4,0.26687
16663,3,0.001,8192,2,0.26557
16664,3,0.001,8192,1024,4.82525
16665,3,0.001,8192,512,6.64922
16666,3,1.00E-07,512,4,0.01479
16667,3,0.001,8192,256,2.50758
16668,3,0.001,8192,128,1.26738
16669,3,0.001,8192,64,0.7767
16670,3,0.001,8192,32,0.49709
16671,3,0.001,8192,16,0.35946
16672,3,0.001,8192,8,0.28647
16673,3,0.001,8192,4,0.26717
16674,3,0.001,8192,1024,4.85848
16675,3,0.001,8192,512,6.6762
16676,3,0.001,8192,256,2.51963
16677,3,1.00E-07,512,2,0.01498
16678,3,0.001,8192,128,1.26469
16679,3,0.001,8192,64,0.7743
16680,3,0.001,8192,32,0.49901
16681,3,0.001,8192,16,0.35689
16682,3,0.001,8192,8,0.28726
16683,3,0.001,8192,4,0.26592
16684,3,0.001,8192,2,0.25927
16685,3,0.001,8192,1024,4.87737
16686,3,0.001,8192,512,6.74336
16687,3,0.001,8192,256,2.52821
16688,3,1.00E-07,512,64,0.01538
16689,3,0.001,8192,128,1.27809
16690,3,0.001,8192,64,0.77258
16691,3,0.001,8192,32,0.50022
16692,3,0.001,8192,16,0.35541
16693,3,0.001,8192,8,0.28881
16694,3,0.001,8192,4,0.26743
16695,3,0.001,8192,1024,4.86437
16696,3,0.001,8192,512,6.67944
16697,3,0.001,8192,256,2.51929
16698,3,0.001,8192,128,1.26919
16699,3,1.00E-07,256,8,0.00763
16700,3,1.00E-07,512,32,0.01541
16701,3,0.001,8192,64,0.77463
16702,3,0.001,8192,32,0.49884
16703,3,0.001,8192,16,0.35605
16704,3,0.001,8192,8,0.28601
16705,3,0.001,8192,4,0.26653
16706,3,0.001,8192,2,0.25873
16707,3,0.001,8192,1,0.25694
16708,3,0.001,8192,1024,4.86555
16709,3,0.001,8192,512,6.70563
16710,3,0.001,8192,256,2.5147
16711,3,1.00E-07,512,16,0.01499
16712,3,0.001,8192,128,1.26823
16713,3,0.001,8192,64,0.77263
16714,3,0.001,8192,32,0.49621
16715,3,0.001,8192,16,0.35657
16716,3,0.001,8192,8,0.29188
16717,3,0.001,8192,4,0.26576
16718,3,0.001,8192,2,0.25971
16719,3,0.001,8192,1,0.25583
16720,3,0.001,8192,0,0.25572
16721,3,1.00E-07,512,8,0.01435
16722,3,1.00E-07,512,4,0.01473
16723,3,1.00E-07,512,2,0.01508
16724,3,1.00E-07,512,64,0.01593
16725,3,1.00E-07,512,32,0.01519
16726,3,1.00E-07,512,16,0.01536
16727,3,1.00E-07,512,8,0.01508
16728,3,1.00E-07,512,4,0.01502
16729,3,1.00E-07,256,4,0.00764
16730,3,1.00E-07,512,2,0.01506
16731,3,1.00E-07,512,64,0.01558
16732,3,1.00E-07,512,32,0.01521
16733,3,1.00E-07,512,16,0.01565
16734,3,1.00E-07,512,8,0.01535
16735,3,1.00E-07,512,4,0.01482
16736,3,1.00E-07,512,2,0.01506
16737,3,1.00E-07,512,1,0.01491
16738,3,1.00E-07,512,0,0.01503
16739,3,1.00E-07,256,8,0.00772
16740,3,1.00E-07,256,32,0.00791
16741,3,1.00E-07,256,16,0.00775
16742,3,1.00E-07,256,8,0.00762
16743,3,1.00E-07,256,4,0.00759
16744,3,1.00E-07,256,2,0.00759
16745,3,1.00E-07,256,32,0.0077
16746,3,1.00E-07,256,16,0.00764
16747,3,1.00E-07,256,8,0.0077
16748,3,1.00E-07,256,4,0.00768
16749,3,1.00E-07,256,2,0.0076
16750,3,1.00E-07,256,4,0.00767
16751,3,1.00E-07,256,1,0.0076
16752,3,1.00E-07,256,32,0.00771
16753,3,1.00E-07,256,16,0.00762
16754,3,1.00E-07,256,8,0.0076
16755,3,1.00E-07,256,32,0.00781
16756,3,1.00E-07,256,16,0.00764
16757,3,1.00E-07,256,8,0.00758
16758,3,1.00E-07,256,4,0.00766
16759,3,1.00E-07,256,2,0.00755
16760,3,1.00E-07,256,32,0.00791
16761,3,1.00E-07,256,32,0.00815
16762,3,1.00E-07,256,16,0.00758
16763,3,1.00E-07,256,8,0.00761
16764,3,1.00E-07,256,4,0.0076
16765,3,1.00E-07,256,2,0.00764
16766,3,1.00E-07,256,1,0.00772
16767,3,1.00E-07,256,0,0.00754
16768,3,1.00E-07,256,16,0.00786
16769,3,1.00E-07,256,32,0.00781
16770,3,1.00E-07,256,16,0.00783
16771,3,1.00E-07,256,8,0.0077
16772,3,1.00E-07,256,32,0.0079
16773,3,1.00E-07,256,16,0.00784
16774,3,1.00E-07,256,8,0.0077
16775,3,1.00E-07,256,32,0.00778
16776,3,1.00E-07,256,16,0.00776
16777,3,1.00E-06,512,64,0.01531
16778,3,1.00E-06,512,32,0.01584
16779,3,1.00E-06,512,16,0.01532
16780,3,1.00E-06,512,8,0.01532
16781,3,1.00E-06,512,64,0.01632
16782,3,1.00E-06,512,32,0.01582
16783,3,1.00E-06,512,64,0.01596
16784,3,1.00E-06,512,32,0.01583
16785,3,1.00E-06,512,64,0.01687
16786,3,1.00E-06,512,32,0.01756
16787,3,1.00E-06,512,16,0.01585
16788,3,1.00E-06,512,64,0.01588
16789,3,1.00E-06,512,32,0.01602
16790,3,1.00E-06,512,16,0.01542
16791,3,1.00E-06,512,8,0.01546
16792,3,1.00E-06,512,64,0.01623
16793,3,1.00E-06,512,32,0.01821
16794,3,1.00E-06,512,64,0.01598
16795,3,1.00E-06,512,32,0.01581
16796,3,1.00E-06,512,16,0.01555
16797,3,1.00E-06,512,64,0.01561
16798,3,1.00E-06,512,32,0.01602
16799,3,1.00E-06,512,16,0.01747
16800,3,1.00E-06,512,64,0.01693
16801,3,1.00E-06,512,32,0.01588
16802,3,1.00E-06,512,16,0.01616
16803,3,1.00E-06,512,64,0.01587
16804,3,1.00E-06,512,32,0.01685
16805,3,1.00E-06,512,64,0.01595
16806,3,1.00E-07,256,8,0.00775
16807,3,1.00E-06,512,32,0.01678
16808,3,1.00E-06,512,16,0.01706
16809,3,1.00E-06,512,8,0.01583
16810,3,1.00E-06,512,64,0.01593
16811,3,1.00E-06,512,32,0.01562
16812,3,1.00E-06,512,16,0.01545
16813,3,1.00E-06,512,64,0.01592
16814,3,1.00E-06,512,32,0.01591
16815,3,1.00E-06,512,64,0.01579
16816,3,1.00E-06,512,32,0.01573
16817,3,1.00E-06,512,16,0.0153
16818,3,1.00E-06,512,64,0.01596
16819,3,1.00E-06,512,32,0.01573
16820,3,1.00E-06,512,16,0.01746
16821,3,1.00E-06,512,8,0.01592
16822,3,1.00E-06,512,4,0.01549
16823,3,1.00E-06,512,64,0.01574
16824,3,1.00E-06,512,64,0.01577
16825,3,1.00E-06,512,32,0.01568
16826,3,1.00E-06,512,16,0.01561
16827,3,1.00E-06,512,64,0.01559
16828,3,1.00E-06,512,32,0.01552
16829,3,1.00E-06,512,16,0.0154
16830,3,1.00E-06,512,8,0.01628
16831,3,1.00E-06,512,64,0.0158
16832,3,1.00E-06,512,32,0.0153
16833,3,1.00E-06,512,16,0.01538
16834,3,1.00E-06,512,8,0.01532
16835,3,1.00E-06,512,4,0.01554
16836,3,1.00E-06,512,64,0.01571
16837,3,1.00E-06,512,32,0.01729
16838,3,1.00E-06,512,16,0.01763
16839,3,1.00E-06,512,64,0.01591
16840,3,1.00E-06,512,32,0.01575
16841,3,1.00E-06,512,16,0.01557
16842,3,1.00E-06,512,8,0.0148
16843,3,1.00E-06,512,64,0.01682
16844,3,1.00E-06,512,32,0.01588
16845,3,1.00E-06,512,16,0.01579
16846,3,1.00E-06,512,8,0.0155
16847,3,1.00E-06,512,4,0.01554
16848,3,1.00E-06,512,64,0.01723
16849,3,1.00E-06,512,64,0.01578
16850,3,1.00E-06,512,32,0.01567
16851,3,1.00E-06,512,16,0.01639
16852,3,1.00E-06,512,8,0.0154
16853,3,1.00E-06,512,4,0.01524
16854,3,1.00E-06,512,64,0.01601
16855,3,1.00E-06,512,32,0.01568
16856,3,1.00E-06,512,16,0.0158
16857,3,1.00E-06,512,64,0.01545
16858,3,1.00E-06,512,32,0.0155
16859,3,1.00E-06,512,16,0.01587
16860,3,1.00E-06,512,64,0.01708
16861,3,1.00E-06,512,32,0.01591
16862,3,1.00E-06,512,64,0.01947
16863,3,1.00E-06,512,64,0.01596
16864,3,1.00E-06,512,32,0.01583
16865,3,1.00E-06,512,16,0.01536
16866,3,1.00E-06,512,8,0.01529
16867,3,1.00E-06,512,4,0.01524
16868,3,1.00E-06,512,64,0.01606
16869,3,1.00E-06,512,32,0.01554
16870,3,1.00E-06,512,16,0.01572
16871,3,1.00E-06,512,64,0.01602
16872,3,1.00E-06,512,32,0.01562
16873,3,1.00E-06,512,64,0.01996
16874,3,1.00E-06,512,64,0.01572
16875,3,1.00E-06,512,32,0.01557
16876,3,1.00E-06,512,16,0.01535
16877,3,1.00E-06,512,8,0.0157
16878,3,1.00E-06,512,64,0.01619
16879,3,1.00E-06,512,32,0.01577
16880,3,1.00E-06,512,16,0.01593
16881,3,1.00E-06,512,8,0.01542
16882,3,1.00E-06,512,4,0.01531
16883,3,1.00E-06,512,64,0.02042
16884,3,1.00E-06,512,32,0.01639
16885,3,1.00E-06,512,16,0.01633
16886,3,1.00E-06,512,8,0.01556
16887,3,1.00E-06,512,4,0.01548
16888,3,1.00E-06,512,64,0.01952
16889,3,1.00E-06,512,32,0.01569
16890,3,1.00E-06,512,16,0.01596
16891,3,1.00E-06,512,8,0.01576
16892,3,1.00E-06,512,4,0.01543
16893,3,1.00E-06,512,2,0.0156
16894,3,1.00E-06,512,64,0.0223
16895,3,1.00E-06,512,32,0.01625
16896,3,1.00E-06,512,16,0.01659
16897,3,1.00E-06,512,64,0.01567
16898,3,1.00E-06,512,32,0.01567
16899,3,1.00E-06,512,16,0.01557
16900,3,1.00E-06,512,8,0.0152
16901,3,1.00E-06,512,64,0.02063
16902,3,1.00E-06,512,32,0.01667
16903,3,1.00E-06,512,16,0.01599
16904,3,1.00E-06,512,8,0.01531
16905,3,1.00E-06,512,4,0.01521
16906,3,1.00E-06,512,64,0.01941
16907,3,1.00E-07,256,4,0.00772
16908,3,1.00E-06,512,32,0.01592
16909,3,1.00E-06,512,16,0.01613
16910,3,1.00E-06,512,8,0.01564
16911,3,1.00E-06,512,4,0.01528
16912,3,1.00E-06,512,2,0.01554
16913,3,1.00E-06,512,64,0.02585
16914,3,1.00E-06,512,32,0.01678
16915,3,1.00E-06,512,16,0.01712
16916,3,1.00E-06,512,64,0.02259
16917,3,1.00E-06,512,64,0.01575
16918,3,1.00E-06,512,32,0.01562
16919,3,1.00E-06,512,16,0.01538
16920,3,1.00E-06,512,8,0.01516
16921,3,1.00E-06,512,4,0.01543
16922,3,1.00E-06,512,2,0.01525
16923,3,1.00E-06,512,64,0.01565
16924,3,1.00E-06,512,32,0.01572
16925,3,1.00E-06,512,16,0.0155
16926,3,1.00E-06,512,8,0.01532
16927,3,1.00E-06,512,4,0.01526
16928,3,1.00E-06,512,2,0.01515
16929,3,1.00E-06,512,64,0.01587
16930,3,1.00E-06,512,32,0.0156
16931,3,1.00E-06,512,64,0.01928
16932,3,1.00E-06,512,64,0.01597
16933,3,1.00E-06,512,32,0.01546
16934,3,1.00E-06,512,16,0.01535
16935,3,1.00E-06,512,8,0.01533
16936,3,1.00E-06,512,4,0.01521
16937,3,1.00E-06,512,64,0.02436
16938,3,1.00E-06,512,32,0.01692
16939,3,1.00E-06,512,16,0.01735
16940,3,1.00E-06,512,64,0.01567
16941,3,1.00E-06,512,32,0.01559
16942,3,1.00E-06,512,16,0.01539
16943,3,1.00E-06,512,8,0.01526
16944,3,1.00E-06,512,64,0.01745
16945,3,1.00E-06,512,32,0.01537
16946,3,1.00E-06,512,16,0.01552
16947,3,1.00E-06,512,8,0.01533
16948,3,1.00E-06,512,4,0.01523
16949,3,1.00E-06,512,64,0.02199
16950,3,1.00E-06,512,64,0.01629
16951,3,1.00E-06,512,32,0.01585
16952,3,1.00E-06,512,16,0.01586
16953,3,1.00E-06,512,8,0.01522
16954,3,1.00E-06,512,4,0.01525
16955,3,1.00E-06,512,64,0.01595
16956,3,1.00E-06,512,32,0.01567
16957,3,1.00E-06,512,16,0.0162
16958,3,1.00E-06,512,64,0.01603
16959,3,1.00E-06,512,32,0.01555
16960,3,1.00E-06,512,16,0.01585
16961,3,1.00E-06,512,64,0.01572
16962,3,1.00E-06,512,32,0.01565
16963,3,1.00E-06,512,16,0.01558
16964,3,1.00E-06,512,64,0.01794
16965,3,1.00E-06,512,32,0.01561
16966,3,1.00E-06,512,64,0.01572
16967,3,1.00E-06,512,32,0.01691
16968,3,1.00E-06,512,16,0.01534
16969,3,1.00E-06,512,8,0.01526
16970,3,1.00E-06,512,64,0.01679
16971,3,1.00E-06,512,32,0.01599
16972,3,1.00E-06,512,16,0.01559
16973,3,1.00E-06,512,8,0.01532
16974,3,1.00E-06,512,4,0.0152
16975,3,1.00E-06,512,64,0.01704
16976,3,1.00E-06,512,32,0.01693
16977,3,1.00E-06,512,16,0.01576
16978,3,1.00E-06,512,64,0.01654
16979,3,1.00E-06,512,32,0.01589
16980,3,1.00E-06,512,16,0.01688
16981,3,1.00E-06,512,8,0.01608
16982,3,1.00E-06,512,4,0.01552
16983,3,1.00E-06,512,64,0.01896
16984,3,1.00E-06,512,32,0.01597
16985,3,1.00E-06,512,16,0.01707
16986,3,1.00E-06,512,64,0.01847
16987,3,1.00E-06,512,32,0.01584
16988,3,1.00E-06,512,16,0.01664
16989,3,1.00E-06,512,64,0.01964
16990,3,1.00E-06,512,32,0.01576
16991,3,1.00E-06,512,16,0.0158
16992,3,1.00E-06,512,64,0.02048
16993,3,1.00E-06,512,32,0.01607
16994,3,1.00E-06,512,16,0.01615
16995,3,1.00E-06,512,64,0.01974
16996,3,1.00E-06,512,64,0.01566
16997,3,1.00E-06,512,32,0.01554
16998,3,1.00E-06,512,16,0.01533
16999,3,1.00E-06,512,8,0.0153
17000,3,1.00E-06,512,4,0.01503
17001,3,1.00E-06,512,64,0.01792
17002,3,1.00E-06,512,32,0.01546
17003,3,1.00E-06,512,16,0.01755
17004,3,1.00E-06,512,8,0.01591
17005,3,1.00E-06,512,4,0.01548
17006,3,1.00E-06,512,2,0.01542
